2025-12-13 22:13:17,912 INFO     DataManager: Connected to PLC 127.0.0.1
2025-12-13 22:13:17,920 INFO     ScadaHMI dataMgr inited
2025-12-13 22:13:20,821 INFO     DataManager: get PLC information
2025-12-13 22:13:23,314 INFO     DataManager: get PLC information
2025-12-13 22:13:25,319 INFO     DataManager: get PLC information
2025-12-13 22:13:25,460 INFO     DataManager: set PLC coil:('PLC-00', 19, False)
2025-12-13 22:13:27,823 INFO     DataManager: get PLC information
2025-12-13 22:13:30,322 INFO     DataManager: get PLC information
2025-12-13 22:13:32,822 INFO     DataManager: get PLC information
2025-12-13 22:13:33,311 INFO     DataManager: get PLC information
2025-12-13 22:13:33,813 INFO     DataManager: get PLC information
2025-12-13 22:13:34,316 INFO     DataManager: get PLC information
