2025-04-04 16:09:09,553 INFO     DataManager: Connected to PLC 127.0.0.1
2025-04-04 16:09:09,558 INFO     ScadaHMI dataMgr inited
2025-04-04 16:09:11,657 INFO     DataManager: get PLC information
2025-04-04 16:09:13,679 INFO     DataManager: get PLC information
2025-04-04 16:09:15,852 INFO     DataManager: set PLC coil:('PLC-00', 1, False)
2025-04-04 16:09:16,175 INFO     DataManager: get PLC information
2025-04-04 16:09:18,184 INFO     DataManager: get PLC information
2025-04-04 16:09:19,884 INFO     DataManager: set PLC coil:('PLC-00', 3, False)
2025-04-04 16:09:20,672 INFO     DataManager: get PLC information
2025-04-04 16:09:22,673 INFO     DataManager: get PLC information
2025-04-04 16:09:24,679 INFO     DataManager: get PLC information
2025-04-04 16:09:26,681 INFO     DataManager: get PLC information
2025-04-04 16:09:29,178 INFO     DataManager: get PLC information
2025-04-04 16:09:31,672 INFO     DataManager: get PLC information
2025-04-04 16:09:32,185 INFO     DataManager: get PLC information
2025-04-04 16:09:32,687 INFO     DataManager: get PLC information
2025-04-04 16:09:33,195 INFO     DataManager: get PLC information
2025-04-04 16:09:33,702 INFO     DataManager: get PLC information
2025-04-04 16:09:34,208 INFO     DataManager: get PLC information
2025-04-04 16:09:34,704 INFO     DataManager: get PLC information
2025-04-04 16:09:35,225 INFO     DataManager: get PLC information
2025-04-04 16:09:35,715 INFO     DataManager: get PLC information
2025-04-04 16:09:36,234 INFO     DataManager: get PLC information
2025-04-04 16:09:36,736 INFO     DataManager: get PLC information
2025-04-04 16:09:37,246 INFO     DataManager: get PLC information
2025-04-04 16:09:37,736 INFO     DataManager: get PLC information
2025-04-04 16:09:38,246 INFO     DataManager: get PLC information
2025-04-04 16:09:38,740 INFO     DataManager: get PLC information
2025-04-04 16:09:39,245 INFO     DataManager: get PLC information
2025-04-04 16:09:39,735 INFO     DataManager: get PLC information
2025-04-04 16:09:40,258 INFO     DataManager: get PLC information
2025-04-04 16:09:40,748 INFO     DataManager: get PLC information
2025-04-04 16:09:41,258 INFO     DataManager: get PLC information
2025-04-04 16:09:41,762 INFO     DataManager: get PLC information
2025-04-04 16:09:42,252 INFO     DataManager: get PLC information
2025-04-04 16:09:42,758 INFO     DataManager: get PLC information
2025-04-04 16:09:43,251 INFO     DataManager: get PLC information
2025-04-04 16:09:43,758 INFO     DataManager: get PLC information
2025-04-04 16:09:44,261 INFO     DataManager: get PLC information
2025-04-04 16:09:44,756 INFO     DataManager: get PLC information
2025-04-04 16:09:45,249 INFO     DataManager: get PLC information
2025-04-04 16:09:45,756 INFO     DataManager: get PLC information
2025-04-04 16:09:46,260 INFO     DataManager: get PLC information
2025-04-04 16:09:46,751 INFO     DataManager: get PLC information
2025-04-04 16:09:47,257 INFO     DataManager: get PLC information
2025-04-04 16:09:48,899 INFO     DataManager: set PLC coil:('PLC-00', 1, True)
2025-04-04 16:09:49,763 INFO     DataManager: get PLC information
2025-04-04 16:09:50,269 INFO     DataManager: get PLC information
2025-04-04 16:09:50,764 INFO     DataManager: get PLC information
2025-04-04 16:09:51,262 INFO     DataManager: get PLC information
2025-04-04 16:09:51,765 INFO     DataManager: get PLC information
2025-04-04 16:09:52,269 INFO     DataManager: get PLC information
2025-04-04 16:09:52,763 INFO     DataManager: get PLC information
2025-04-04 16:09:53,797 INFO     DataManager: get PLC information
2025-04-04 16:09:54,266 INFO     DataManager: get PLC information
2025-04-04 16:09:54,777 INFO     DataManager: get PLC information
2025-04-04 16:09:55,265 INFO     DataManager: get PLC information
2025-04-04 16:09:55,770 INFO     DataManager: get PLC information
2025-04-04 16:09:56,275 INFO     DataManager: get PLC information
2025-04-04 16:09:56,782 INFO     DataManager: get PLC information
2025-04-04 16:09:57,285 INFO     DataManager: get PLC information
2025-04-04 16:09:57,807 INFO     DataManager: get PLC information
2025-04-04 16:09:58,106 INFO     DataManager: set PLC coil:('PLC-00', 3, True)
2025-04-04 16:09:58,300 INFO     DataManager: get PLC information
2025-04-04 16:09:58,807 INFO     DataManager: get PLC information
2025-04-04 16:09:59,298 INFO     DataManager: get PLC information
2025-04-04 16:09:59,805 INFO     DataManager: get PLC information
2025-04-04 16:10:00,310 INFO     DataManager: get PLC information
2025-04-04 16:10:00,817 INFO     DataManager: get PLC information
2025-04-04 16:10:01,310 INFO     DataManager: get PLC information
2025-04-04 16:10:01,819 INFO     DataManager: get PLC information
2025-04-04 16:10:02,315 INFO     DataManager: get PLC information
2025-04-04 16:10:02,822 INFO     DataManager: get PLC information
2025-04-04 16:10:03,312 INFO     DataManager: get PLC information
2025-04-04 16:10:03,820 INFO     DataManager: get PLC information
2025-04-04 16:10:04,312 INFO     DataManager: get PLC information
2025-04-04 16:10:04,810 INFO     DataManager: get PLC information
2025-04-04 16:10:05,322 INFO     DataManager: get PLC information
2025-04-04 16:10:05,831 INFO     DataManager: get PLC information
2025-04-04 16:10:06,325 INFO     DataManager: get PLC information
2025-04-04 16:10:06,828 INFO     DataManager: get PLC information
2025-04-04 16:10:07,334 INFO     DataManager: get PLC information
2025-04-04 16:10:07,841 INFO     DataManager: get PLC information
2025-04-04 16:10:08,342 INFO     DataManager: get PLC information
2025-04-04 16:10:08,850 INFO     DataManager: get PLC information
2025-04-04 16:10:11,354 INFO     DataManager: get PLC information
2025-04-04 16:10:11,843 INFO     DataManager: get PLC information
2025-04-04 16:10:13,852 INFO     DataManager: get PLC information
2025-04-04 16:10:16,355 INFO     DataManager: get PLC information
