2025-04-04 21:51:23,275 INFO     DataManager: Connected to PLC 127.0.0.1
2025-04-04 21:51:23,281 INFO     ScadaHMI dataMgr inited
2025-04-04 21:51:25,359 INFO     DataManager: get PLC information
2025-04-04 21:51:27,378 INFO     DataManager: get PLC information
2025-04-04 21:51:29,379 INFO     DataManager: get PLC information
2025-04-04 21:51:29,402 INFO     DataManager: set PLC coil:('PLC-00', 19, False)
2025-04-04 21:51:31,885 INFO     DataManager: get PLC information
2025-04-04 21:51:34,378 INFO     DataManager: get PLC information
2025-04-04 21:51:36,387 INFO     DataManager: get PLC information
2025-04-04 21:51:36,405 INFO     DataManager: set PLC coil:('PLC-00', 19, False)
2025-04-04 21:51:38,884 INFO     DataManager: get PLC information
2025-04-04 21:51:40,884 INFO     DataManager: get PLC information
2025-04-04 21:51:42,891 INFO     DataManager: get PLC information
2025-04-04 21:51:42,906 INFO     DataManager: set PLC coil:('PLC-00', 19, False)
2025-04-04 21:51:44,915 INFO     DataManager: get PLC information
2025-04-04 21:51:45,425 INFO     DataManager: get PLC information
2025-04-04 21:51:45,919 INFO     DataManager: get PLC information
2025-04-04 21:51:46,427 INFO     DataManager: get PLC information
2025-04-04 21:51:46,922 INFO     DataManager: get PLC information
2025-04-04 21:51:47,431 INFO     DataManager: get PLC information
2025-04-04 21:51:47,920 INFO     DataManager: get PLC information
2025-04-04 21:51:48,430 INFO     DataManager: get PLC information
2025-04-04 21:51:48,924 INFO     DataManager: get PLC information
2025-04-04 21:51:49,419 INFO     DataManager: get PLC information
2025-04-04 21:51:49,927 INFO     DataManager: get PLC information
2025-04-04 21:51:50,432 INFO     DataManager: get PLC information
2025-04-04 21:51:50,923 INFO     DataManager: get PLC information
2025-04-04 21:51:51,427 INFO     DataManager: get PLC information
2025-04-04 21:51:51,932 INFO     DataManager: get PLC information
2025-04-04 21:51:52,425 INFO     DataManager: get PLC information
2025-04-04 21:51:52,931 INFO     DataManager: get PLC information
2025-04-04 21:51:53,423 INFO     DataManager: get PLC information
2025-04-04 21:51:53,929 INFO     DataManager: get PLC information
2025-04-04 21:51:54,421 INFO     DataManager: get PLC information
2025-04-04 21:51:54,929 INFO     DataManager: get PLC information
2025-04-04 21:51:55,424 INFO     DataManager: get PLC information
2025-04-04 21:51:55,928 INFO     DataManager: get PLC information
2025-04-04 21:51:56,423 INFO     DataManager: get PLC information
2025-04-04 21:51:56,932 INFO     DataManager: get PLC information
2025-04-04 21:51:57,428 INFO     DataManager: get PLC information
2025-04-04 21:51:57,919 INFO     DataManager: get PLC information
2025-04-04 21:51:58,424 INFO     DataManager: get PLC information
2025-04-04 21:51:58,932 INFO     DataManager: get PLC information
2025-04-04 21:51:59,424 INFO     DataManager: get PLC information
2025-04-04 21:51:59,932 INFO     DataManager: get PLC information
2025-04-04 21:52:00,424 INFO     DataManager: get PLC information
2025-04-04 21:52:00,931 INFO     DataManager: get PLC information
2025-04-04 21:52:01,425 INFO     DataManager: get PLC information
2025-04-04 21:52:01,919 INFO     DataManager: get PLC information
2025-04-04 21:52:02,430 INFO     DataManager: get PLC information
2025-04-04 21:52:02,923 INFO     DataManager: get PLC information
2025-04-04 21:52:03,425 INFO     DataManager: get PLC information
2025-04-04 21:52:03,926 INFO     DataManager: Stopped all PLC clients
