2025-04-03 15:59:16,206 INFO     DataManager: Connected to PLC 127.0.0.1
2025-04-03 15:59:16,212 INFO     ScadaHMI dataMgr inited
2025-04-03 15:59:18,777 INFO     DataManager: get PLC information
2025-04-03 15:59:21,271 INFO     DataManager: get PLC information
2025-04-03 15:59:23,777 INFO     DataManager: get PLC information
2025-04-03 15:59:26,269 INFO     DataManager: get PLC information
2025-04-03 15:59:28,277 INFO     DataManager: get PLC information
2025-04-03 15:59:30,766 INFO     DataManager: get PLC information
2025-04-03 15:59:33,276 INFO     DataManager: get PLC information
2025-04-03 15:59:35,769 INFO     DataManager: get PLC information
2025-04-03 15:59:38,264 INFO     DataManager: get PLC information
2025-04-03 15:59:40,278 INFO     DataManager: get PLC information
2025-04-03 15:59:42,766 INFO     DataManager: get PLC information
2025-04-03 15:59:45,274 INFO     DataManager: get PLC information
2025-04-03 15:59:47,767 INFO     DataManager: get PLC information
2025-04-03 15:59:49,776 INFO     DataManager: get PLC information
2025-04-03 15:59:52,270 INFO     DataManager: get PLC information
2025-04-03 15:59:54,773 INFO     DataManager: get PLC information
2025-04-03 15:59:57,269 INFO     DataManager: get PLC information
2025-04-03 15:59:59,776 INFO     DataManager: get PLC information
2025-04-03 16:00:02,277 INFO     DataManager: get PLC information
2025-04-03 16:00:04,764 INFO     DataManager: get PLC information
2025-04-03 16:00:06,777 INFO     DataManager: get PLC information
2025-04-03 16:00:09,266 INFO     DataManager: get PLC information
2025-04-03 16:00:11,293 INFO     DataManager: get PLC information
2025-04-03 16:00:13,012 INFO     DataManager: set PLC coil:('PLC-00', 19, False)
2025-04-03 16:00:13,782 INFO     DataManager: get PLC information
2025-04-03 16:00:16,292 INFO     DataManager: get PLC information
2025-04-03 16:00:18,784 INFO     DataManager: get PLC information
2025-04-03 16:00:21,279 INFO     DataManager: get PLC information
2025-04-03 16:00:23,292 INFO     DataManager: get PLC information
2025-04-03 16:00:25,787 INFO     DataManager: get PLC information
2025-04-03 16:00:28,282 INFO     DataManager: get PLC information
2025-04-03 16:00:30,790 INFO     DataManager: get PLC information
2025-04-03 16:00:33,282 INFO     DataManager: get PLC information
2025-04-03 16:00:35,306 INFO     DataManager: get PLC information
2025-04-03 16:00:37,797 INFO     DataManager: get PLC information
2025-04-03 16:00:39,808 INFO     DataManager: get PLC information
2025-04-03 16:00:42,299 INFO     DataManager: get PLC information
2025-04-03 16:00:44,806 INFO     DataManager: get PLC information
2025-04-03 16:00:47,299 INFO     DataManager: get PLC information
2025-04-03 16:00:49,807 INFO     DataManager: get PLC information
2025-04-03 16:00:52,301 INFO     DataManager: get PLC information
2025-04-03 16:00:54,806 INFO     DataManager: get PLC information
2025-04-03 16:00:57,296 INFO     DataManager: get PLC information
2025-04-03 16:00:59,308 INFO     DataManager: get PLC information
2025-04-03 16:01:01,308 INFO     DataManager: get PLC information
2025-04-03 16:01:03,798 INFO     DataManager: get PLC information
2025-04-03 16:01:05,808 INFO     DataManager: get PLC information
2025-04-03 16:01:08,301 INFO     DataManager: get PLC information
2025-04-03 16:01:10,795 INFO     DataManager: get PLC information
2025-04-03 16:01:12,807 INFO     DataManager: get PLC information
2025-04-03 16:01:15,297 INFO     DataManager: get PLC information
2025-04-03 16:01:17,807 INFO     DataManager: get PLC information
2025-04-03 16:01:20,297 INFO     DataManager: get PLC information
2025-04-03 16:01:22,805 INFO     DataManager: get PLC information
2025-04-03 16:01:25,296 INFO     DataManager: get PLC information
2025-04-03 16:01:27,807 INFO     DataManager: get PLC information
2025-04-03 16:01:29,822 INFO     DataManager: get PLC information
2025-04-03 16:01:32,313 INFO     DataManager: get PLC information
2025-04-03 16:01:34,324 INFO     DataManager: get PLC information
2025-04-03 16:01:36,818 INFO     DataManager: get PLC information
2025-04-03 16:01:39,313 INFO     DataManager: get PLC information
2025-04-03 16:01:41,822 INFO     DataManager: get PLC information
2025-04-03 16:01:44,316 INFO     DataManager: get PLC information
2025-04-03 16:01:46,824 INFO     DataManager: get PLC information
2025-04-03 16:01:49,319 INFO     DataManager: get PLC information
2025-04-03 16:01:51,814 INFO     DataManager: get PLC information
2025-04-03 16:01:54,322 INFO     DataManager: get PLC information
2025-04-03 16:01:56,815 INFO     DataManager: get PLC information
2025-04-03 16:01:59,324 INFO     DataManager: get PLC information
2025-04-03 16:02:01,812 INFO     DataManager: get PLC information
2025-04-03 16:02:04,321 INFO     DataManager: get PLC information
2025-04-03 16:02:06,811 INFO     DataManager: get PLC information
2025-04-03 16:02:09,321 INFO     DataManager: get PLC information
2025-04-03 16:02:11,816 INFO     DataManager: get PLC information
2025-04-03 16:02:14,324 INFO     DataManager: get PLC information
2025-04-03 16:02:16,817 INFO     DataManager: get PLC information
2025-04-03 16:02:19,323 INFO     DataManager: get PLC information
2025-04-03 16:02:21,816 INFO     DataManager: get PLC information
2025-04-03 16:02:24,319 INFO     DataManager: get PLC information
2025-04-03 16:02:26,813 INFO     DataManager: get PLC information
2025-04-03 16:02:29,321 INFO     DataManager: get PLC information
2025-04-03 16:02:31,815 INFO     DataManager: get PLC information
2025-04-03 16:02:33,840 INFO     DataManager: get PLC information
2025-04-03 16:02:36,334 INFO     DataManager: get PLC information
2025-04-03 16:02:38,827 INFO     DataManager: get PLC information
2025-04-03 16:02:41,338 INFO     DataManager: get PLC information
2025-04-03 16:02:43,831 INFO     DataManager: get PLC information
2025-04-03 16:02:46,326 INFO     DataManager: get PLC information
2025-04-03 16:02:48,837 INFO     DataManager: get PLC information
2025-04-03 16:02:51,330 INFO     DataManager: get PLC information
2025-04-03 16:02:53,342 INFO     DataManager: get PLC information
2025-04-03 16:02:55,356 INFO     DataManager: get PLC information
2025-04-03 16:02:57,848 INFO     DataManager: get PLC information
2025-04-03 16:03:00,342 INFO     DataManager: get PLC information
2025-04-03 16:03:02,356 INFO     DataManager: get PLC information
2025-04-03 16:03:04,371 INFO     DataManager: get PLC information
2025-04-03 16:03:06,865 INFO     DataManager: get PLC information
2025-04-03 16:03:09,357 INFO     DataManager: get PLC information
2025-04-03 16:03:11,372 INFO     DataManager: get PLC information
2025-04-03 16:03:13,372 INFO     DataManager: get PLC information
2025-04-03 16:03:15,384 INFO     DataManager: get PLC information
2025-04-03 16:03:17,879 INFO     DataManager: get PLC information
2025-04-03 16:03:20,372 INFO     DataManager: get PLC information
2025-04-03 16:03:22,387 INFO     DataManager: get PLC information
2025-04-03 16:03:24,881 INFO     DataManager: get PLC information
2025-04-03 16:03:27,375 INFO     DataManager: get PLC information
2025-04-03 16:03:29,884 INFO     DataManager: get PLC information
2025-04-03 16:03:32,377 INFO     DataManager: get PLC information
2025-04-03 16:03:34,887 INFO     DataManager: get PLC information
2025-04-03 16:03:37,382 INFO     DataManager: get PLC information
2025-04-03 16:03:39,876 INFO     DataManager: get PLC information
2025-04-03 16:03:42,385 INFO     DataManager: get PLC information
2025-04-03 16:03:44,879 INFO     DataManager: get PLC information
2025-04-03 16:03:47,374 INFO     DataManager: get PLC information
2025-04-03 16:03:49,387 INFO     DataManager: get PLC information
2025-04-03 16:03:51,882 INFO     DataManager: get PLC information
2025-04-03 16:03:54,374 INFO     DataManager: get PLC information
2025-04-03 16:03:56,388 INFO     DataManager: get PLC information
2025-04-03 16:03:58,401 INFO     DataManager: get PLC information
2025-04-03 16:04:00,411 INFO     DataManager: get PLC information
2025-04-03 16:04:02,919 INFO     DataManager: get PLC information
2025-04-03 16:04:04,933 INFO     DataManager: get PLC information
2025-04-03 16:04:07,426 INFO     DataManager: get PLC information
2025-04-03 16:04:09,921 INFO     DataManager: get PLC information
2025-04-03 16:04:11,933 INFO     DataManager: get PLC information
2025-04-03 16:04:14,421 INFO     DataManager: get PLC information
2025-04-03 16:04:16,428 INFO     DataManager: get PLC information
2025-04-03 16:04:18,923 INFO     DataManager: get PLC information
2025-04-03 16:04:21,430 INFO     DataManager: get PLC information
2025-04-03 16:04:22,900 INFO     DataManager: set PLC coil:('PLC-00', 15, False)
2025-04-03 16:04:23,922 INFO     DataManager: get PLC information
2025-04-03 16:04:25,929 INFO     DataManager: get PLC information
2025-04-03 16:04:28,434 INFO     DataManager: get PLC information
2025-04-03 16:04:30,926 INFO     DataManager: get PLC information
2025-04-03 16:04:33,427 INFO     DataManager: get PLC information
2025-04-03 16:04:35,927 INFO     DataManager: get PLC information
2025-04-03 16:04:38,431 INFO     DataManager: get PLC information
2025-04-03 16:04:40,920 INFO     DataManager: get PLC information
2025-04-03 16:04:42,933 INFO     DataManager: get PLC information
2025-04-03 16:04:45,424 INFO     DataManager: get PLC information
2025-04-03 16:04:47,426 INFO     DataManager: get PLC information
2025-04-03 16:04:49,426 INFO     DataManager: get PLC information
2025-04-03 16:04:51,919 INFO     DataManager: get PLC information
2025-04-03 16:04:53,927 INFO     DataManager: get PLC information
2025-04-03 16:04:56,419 INFO     DataManager: get PLC information
2025-04-03 16:04:58,430 INFO     DataManager: get PLC information
2025-04-03 16:05:00,204 INFO     DataManager: set PLC coil:('PLC-00', 15, True)
2025-04-03 16:05:00,920 INFO     DataManager: get PLC information
2025-04-03 16:05:02,933 INFO     DataManager: get PLC information
2025-04-03 16:05:04,764 INFO     DataManager: set PLC coil:('PLC-00', 1, True)
2025-04-03 16:05:05,434 INFO     DataManager: get PLC information
2025-04-03 16:05:07,922 INFO     DataManager: get PLC information
2025-04-03 16:05:09,164 INFO     DataManager: set PLC coil:('PLC-00', 19, True)
2025-04-03 16:05:10,430 INFO     DataManager: get PLC information
2025-04-03 16:05:12,925 INFO     DataManager: get PLC information
2025-04-03 16:05:15,420 INFO     DataManager: get PLC information
2025-04-03 16:05:17,435 INFO     DataManager: get PLC information
2025-04-03 16:05:19,445 INFO     DataManager: get PLC information
2025-04-03 16:05:21,950 INFO     DataManager: get PLC information
2025-04-03 16:05:24,449 INFO     DataManager: get PLC information
2025-04-03 16:05:26,936 INFO     DataManager: get PLC information
2025-04-03 16:05:28,947 INFO     DataManager: get PLC information
2025-04-03 16:05:31,438 INFO     DataManager: get PLC information
2025-04-03 16:05:33,443 INFO     DataManager: get PLC information
2025-04-03 16:05:35,948 INFO     DataManager: get PLC information
2025-04-03 16:05:38,443 INFO     DataManager: get PLC information
2025-04-03 16:05:40,950 INFO     DataManager: get PLC information
2025-04-03 16:05:42,962 INFO     DataManager: get PLC information
2025-04-03 16:05:44,968 INFO     DataManager: get PLC information
2025-04-03 16:05:46,977 INFO     DataManager: get PLC information
2025-04-03 16:05:49,467 INFO     DataManager: get PLC information
2025-04-03 16:05:51,979 INFO     DataManager: get PLC information
2025-04-03 16:05:54,472 INFO     DataManager: get PLC information
2025-04-03 16:05:56,966 INFO     DataManager: get PLC information
2025-04-03 16:05:59,476 INFO     DataManager: get PLC information
2025-04-03 16:06:01,980 INFO     DataManager: get PLC information
2025-04-03 16:06:04,466 INFO     DataManager: get PLC information
2025-04-03 16:06:06,479 INFO     DataManager: get PLC information
2025-04-03 16:06:08,966 INFO     DataManager: get PLC information
2025-04-03 16:06:10,977 INFO     DataManager: get PLC information
2025-04-03 16:06:13,468 INFO     DataManager: get PLC information
2025-04-03 16:06:15,481 INFO     DataManager: get PLC information
2025-04-03 16:06:17,972 INFO     DataManager: get PLC information
2025-04-03 16:06:20,476 INFO     DataManager: get PLC information
2025-04-03 16:06:22,970 INFO     DataManager: get PLC information
