2025-04-03 15:30:29,817 INFO     DataManager: Connected to PLC 127.0.0.1
2025-04-03 15:30:29,849 INFO     ScadaHMI dataMgr inited
2025-04-03 15:30:32,421 INFO     DataManager: get PLC information
2025-04-03 15:30:34,928 INFO     DataManager: get PLC information
2025-04-03 15:30:36,942 INFO     DataManager: get PLC information
2025-04-03 15:30:39,465 INFO     DataManager: get PLC information
2025-04-03 15:30:41,474 INFO     DataManager: get PLC information
2025-04-03 15:30:43,968 INFO     DataManager: get PLC information
2025-04-03 15:30:44,023 INFO     DataManager: set PLC coil:('PLC-00', 15, False)
2025-04-03 15:30:45,977 INFO     DataManager: get PLC information
2025-04-03 15:30:48,472 INFO     DataManager: get PLC information
2025-04-03 15:30:49,767 INFO     DataManager: set PLC coil:('PLC-00', 15, True)
2025-04-03 15:30:50,482 INFO     DataManager: get PLC information
2025-04-03 15:30:52,492 INFO     DataManager: get PLC information
2025-04-03 15:30:54,503 INFO     DataManager: get PLC information
2025-04-03 15:30:56,513 INFO     DataManager: get PLC information
2025-04-03 15:30:56,599 INFO     DataManager: set PLC coil:('PLC-00', 15, False)
2025-04-03 15:30:58,557 INFO     DataManager: get PLC information
2025-04-03 15:31:00,567 INFO     DataManager: get PLC information
2025-04-03 15:31:02,591 INFO     DataManager: get PLC information
2025-04-03 15:31:04,600 INFO     DataManager: get PLC information
2025-04-03 15:31:07,092 INFO     DataManager: get PLC information
2025-04-03 15:31:09,105 INFO     DataManager: get PLC information
2025-04-03 15:31:11,592 INFO     DataManager: get PLC information
2025-04-03 15:31:13,607 INFO     DataManager: get PLC information
2025-04-03 15:31:15,632 INFO     DataManager: get PLC information
2025-04-03 15:31:18,124 INFO     DataManager: get PLC information
2025-04-03 15:31:20,137 INFO     DataManager: get PLC information
2025-04-03 15:31:22,463 INFO     DataManager: set PLC coil:('PLC-00', 16, False)
2025-04-03 15:31:22,626 INFO     DataManager: get PLC information
2025-04-03 15:31:25,134 INFO     DataManager: get PLC information
2025-04-03 15:31:27,624 INFO     DataManager: get PLC information
2025-04-03 15:31:29,636 INFO     DataManager: get PLC information
2025-04-03 15:31:32,125 INFO     DataManager: get PLC information
2025-04-03 15:31:34,135 INFO     DataManager: get PLC information
2025-04-03 15:31:36,637 INFO     DataManager: get PLC information
2025-04-03 15:31:38,239 INFO     DataManager: set PLC coil:('PLC-00', 16, False)
2025-04-03 15:31:39,129 INFO     DataManager: get PLC information
2025-04-03 15:31:39,935 INFO     DataManager: set PLC coil:('PLC-00', 16, True)
2025-04-03 15:31:41,153 INFO     DataManager: get PLC information
2025-04-03 15:31:42,710 INFO     DataManager: set PLC coil:('PLC-00', 15, True)
2025-04-03 15:31:43,161 INFO     DataManager: get PLC information
2025-04-03 15:31:45,173 INFO     DataManager: get PLC information
2025-04-03 15:31:46,726 INFO     DataManager: set PLC coil:('PLC-00', 17, False)
2025-04-03 15:31:47,182 INFO     DataManager: get PLC information
2025-04-03 15:31:49,674 INFO     DataManager: get PLC information
2025-04-03 15:31:51,689 INFO     DataManager: get PLC information
2025-04-03 15:31:53,699 INFO     DataManager: get PLC information
2025-04-03 15:31:55,709 INFO     DataManager: get PLC information
2025-04-03 15:31:57,722 INFO     DataManager: get PLC information
2025-04-03 15:32:00,230 INFO     DataManager: get PLC information
2025-04-03 15:32:02,721 INFO     DataManager: get PLC information
2025-04-03 15:32:05,226 INFO     DataManager: get PLC information
2025-04-03 15:32:07,716 INFO     DataManager: get PLC information
2025-04-03 15:32:09,742 INFO     DataManager: get PLC information
2025-04-03 15:32:12,248 INFO     DataManager: get PLC information
2025-04-03 15:32:14,255 INFO     DataManager: get PLC information
2025-04-03 15:32:16,747 INFO     DataManager: get PLC information
2025-04-03 15:32:18,760 INFO     DataManager: get PLC information
2025-04-03 15:32:20,769 INFO     DataManager: get PLC information
2025-04-03 15:32:23,277 INFO     DataManager: get PLC information
2025-04-03 15:32:25,286 INFO     DataManager: get PLC information
2025-04-03 15:32:27,297 INFO     DataManager: get PLC information
2025-04-03 15:32:29,304 INFO     DataManager: get PLC information
2025-04-03 15:32:31,796 INFO     DataManager: get PLC information
2025-04-03 15:32:33,807 INFO     DataManager: get PLC information
2025-04-03 15:32:36,300 INFO     DataManager: get PLC information
2025-04-03 15:32:38,808 INFO     DataManager: get PLC information
2025-04-03 15:32:39,270 INFO     DataManager: set PLC coil:('PLC-00', 14, False)
2025-04-03 15:32:41,301 INFO     DataManager: get PLC information
2025-04-03 15:32:43,808 INFO     DataManager: get PLC information
2025-04-03 15:32:46,298 INFO     DataManager: get PLC information
