2025-04-03 15:36:02,903 INFO     DataManager: Connected to PLC 127.0.0.1
2025-04-03 15:36:02,909 INFO     ScadaHMI dataMgr inited
2025-04-03 15:36:05,454 INFO     DataManager: get PLC information
2025-04-03 15:36:07,480 INFO     DataManager: get PLC information
2025-04-03 15:36:09,971 INFO     DataManager: get PLC information
2025-04-03 15:36:12,479 INFO     DataManager: get PLC information
2025-04-03 15:36:14,969 INFO     DataManager: get PLC information
2025-04-03 15:36:16,981 INFO     DataManager: get PLC information
2025-04-03 15:36:18,988 INFO     DataManager: get PLC information
2025-04-03 15:36:20,999 INFO     DataManager: get PLC information
2025-04-03 15:36:23,006 INFO     DataManager: get PLC information
2025-04-03 15:36:25,497 INFO     DataManager: get PLC information
2025-04-03 15:36:27,504 INFO     DataManager: get PLC information
2025-04-03 15:36:29,510 INFO     DataManager: get PLC information
2025-04-03 15:36:31,516 INFO     DataManager: get PLC information
2025-04-03 15:36:33,533 INFO     DataManager: get PLC information
2025-04-03 15:36:35,549 INFO     DataManager: get PLC information
2025-04-03 15:36:37,573 INFO     DataManager: get PLC information
2025-04-03 15:36:40,064 INFO     DataManager: get PLC information
2025-04-03 15:36:42,092 INFO     DataManager: get PLC information
2025-04-03 15:36:44,102 INFO     DataManager: get PLC information
2025-04-03 15:36:46,112 INFO     DataManager: get PLC information
2025-04-03 15:36:48,118 INFO     DataManager: get PLC information
2025-04-03 15:36:50,128 INFO     DataManager: get PLC information
2025-04-03 15:36:52,131 INFO     DataManager: get PLC information
2025-04-03 15:36:54,136 INFO     DataManager: get PLC information
2025-04-03 15:36:56,632 INFO     DataManager: get PLC information
2025-04-03 15:36:59,135 INFO     DataManager: get PLC information
2025-04-03 15:37:01,625 INFO     DataManager: get PLC information
2025-04-03 15:37:03,636 INFO     DataManager: get PLC information
2025-04-03 15:37:06,130 INFO     DataManager: get PLC information
2025-04-03 15:37:08,132 INFO     DataManager: get PLC information
2025-04-03 15:37:10,637 INFO     DataManager: get PLC information
2025-04-03 15:37:13,123 INFO     DataManager: get PLC information
2025-04-03 15:37:15,130 INFO     DataManager: get PLC information
2025-04-03 15:37:17,133 INFO     DataManager: get PLC information
2025-04-03 15:37:19,635 INFO     DataManager: get PLC information
2025-04-03 15:37:22,122 INFO     DataManager: get PLC information
2025-04-03 15:37:24,131 INFO     DataManager: get PLC information
2025-04-03 15:37:26,152 INFO     DataManager: get PLC information
2025-04-03 15:37:28,649 INFO     DataManager: get PLC information
2025-04-03 15:37:31,153 INFO     DataManager: get PLC information
2025-04-03 15:37:33,639 INFO     DataManager: get PLC information
2025-04-03 15:37:34,246 INFO     DataManager: set PLC coil:('PLC-00', 17, True)
2025-04-03 15:37:35,663 INFO     DataManager: get PLC information
2025-04-03 15:37:35,990 INFO     DataManager: set PLC coil:('PLC-00', 3, True)
2025-04-03 15:37:37,189 INFO     DataManager: set PLC coil:('PLC-00', 1, True)
2025-04-03 15:37:37,670 INFO     DataManager: get PLC information
2025-04-03 15:37:39,690 INFO     DataManager: get PLC information
2025-04-03 15:37:41,701 INFO     DataManager: get PLC information
2025-04-03 15:37:43,727 INFO     DataManager: get PLC information
2025-04-03 15:37:46,223 INFO     DataManager: get PLC information
2025-04-03 15:37:48,228 INFO     DataManager: get PLC information
2025-04-03 15:37:50,717 INFO     DataManager: get PLC information
2025-04-03 15:37:52,730 INFO     DataManager: get PLC information
2025-04-03 15:37:55,218 INFO     DataManager: get PLC information
2025-04-03 15:37:57,227 INFO     DataManager: get PLC information
2025-04-03 15:37:59,249 INFO     DataManager: get PLC information
2025-04-03 15:38:01,259 INFO     DataManager: get PLC information
2025-04-03 15:38:03,757 INFO     DataManager: get PLC information
2025-04-03 15:38:05,768 INFO     DataManager: get PLC information
2025-04-03 15:38:07,775 INFO     DataManager: get PLC information
2025-04-03 15:38:10,278 INFO     DataManager: get PLC information
2025-04-03 15:38:12,302 INFO     DataManager: get PLC information
2025-04-03 15:38:14,305 INFO     DataManager: get PLC information
2025-04-03 15:38:16,308 INFO     DataManager: get PLC information
2025-04-03 15:38:18,810 INFO     DataManager: get PLC information
2025-04-03 15:38:20,818 INFO     DataManager: get PLC information
2025-04-03 15:38:22,844 INFO     DataManager: get PLC information
2025-04-03 15:38:25,351 INFO     DataManager: get PLC information
2025-04-03 15:38:27,854 INFO     DataManager: get PLC information
2025-04-03 15:38:29,856 INFO     DataManager: get PLC information
2025-04-03 15:38:32,342 INFO     DataManager: get PLC information
2025-04-03 15:38:34,347 INFO     DataManager: get PLC information
2025-04-03 15:38:36,356 INFO     DataManager: get PLC information
2025-04-03 15:38:38,842 INFO     DataManager: get PLC information
2025-04-03 15:38:40,882 INFO     DataManager: get PLC information
2025-04-03 15:38:43,401 INFO     DataManager: get PLC information
2025-04-03 15:38:45,898 INFO     DataManager: get PLC information
2025-04-03 15:38:47,918 INFO     DataManager: get PLC information
2025-04-03 15:38:50,420 INFO     DataManager: get PLC information
2025-04-03 15:38:52,427 INFO     DataManager: get PLC information
